week_start,actor_id,actor_name,h3_id,h3_resolution,h3_center_lat,h3_center_lon,event_count,state_based_event_count,non_state_event_count,one_sided_event_count,combat_event_count,combatant_fatalities,civilian_fatalities,one_sided_civilian_fatalities,best_fatalities,one_sided_event_share,civilian_fatality_share,one_sided_civilian_fatality_share
2025-03-03,__ALL__,All actors,856b55a3fffffff,5,13.145564367420294,29.23245224782049,1,0,0,1,0,0,7,7,7,1.0,1.0,1.0
2025-03-03,__ALL__,All actors,856b55abfffffff,5,13.01516189734286,29.137286581064554,1,0,0,1,0,0,7,7,7,1.0,1.0,1.0
2025-03-03,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2025-03-03,__ALL__,All actors,856b76dbfffffff,5,15.102509059792393,26.110234776485783,2,2,0,0,2,2,0,0,15,0.0,0.0,0.0
2025-03-10,__ALL__,All actors,856b004ffffffff,5,13.739089786819877,22.2323702962997,1,0,0,1,0,0,5,5,5,1.0,1.0,1.0
2025-03-10,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,5,4,0,1,4,8,27,23,45,0.2,0.6,0.5111111111111111
2025-03-10,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,3,3,0,0,3,0,4,0,9,0.0,0.4444444444444444,0.0
2025-03-10,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,0,0,2,0,0,54,54,54,1.0,1.0,1.0
2025-03-10,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,2,2,0,0,2,0,10,0,11,0.0,0.9090909090909091,0.0
2025-03-10,__ALL__,All actors,856b7077fffffff,5,14.586735638130152,28.020551626896516,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2025-03-17,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,0,0,1,0,0,9,9,9,1.0,1.0,1.0
2025-03-17,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,8,0,8,0.0,1.0,0.0
2025-03-17,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2025-03-17,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2025-03-17,__ALL__,All actors,856b684bfffffff,5,15.093425124179449,32.77447260263137,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2025-03-17,__ALL__,All actors,856b685bfffffff,5,15.236421213766233,32.708783796067145,1,0,0,1,0,0,12,12,12,1.0,1.0,1.0
2025-03-17,__ALL__,All actors,856b6e27fffffff,5,15.379615652468702,32.642905500554456,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2025-03-17,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,2,0,0,2,0,9,0,15,0.0,0.6,0.0
2025-03-17,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,2,2,0,0,2,0,11,0,11,0.0,1.0,0.0
2025-03-17,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,5,0,10,0.0,0.5,0.0
2025-03-17,__ALL__,All actors,856b76dbfffffff,5,15.102509059792393,26.110234776485783,2,0,0,2,0,0,94,94,94,1.0,1.0,1.0
2025-03-24,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,0,0,1,0,0,10,10,10,1.0,1.0,1.0
2025-03-24,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,7,359,0,366,0.0,0.9808743169398907,0.0
2025-03-24,__ALL__,All actors,856b09b3fffffff,5,13.41324860345307,26.836375890569293,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2025-03-24,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2025-03-24,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2025-03-24,__ALL__,All actors,856b6e2ffffffff,5,15.249419818998454,32.54329883583084,1,1,0,0,1,0,0,0,6,0.0,0.0,0.0
2025-03-24,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,0,0,2,0,0,21,21,21,1.0,1.0,1.0
2025-03-24,__ALL__,All actors,856b6eabfffffff,5,15.679675700261631,32.344269579727474,1,0,0,1,0,0,96,96,96,1.0,1.0,1.0
2025-03-24,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-03-31,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,21,0,0,21,0.0,0.0,0.0
2025-03-31,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,2,1,0,1,1,1,1,1,3,0.5,0.3333333333333333,0.3333333333333333
2025-03-31,__ALL__,All actors,856b0b4bfffffff,5,11.713254932445702,25.475012178219302,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-03-31,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,7,0.0,0.0,0.0
2025-03-31,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2025-03-31,__ALL__,All actors,856b4d53fffffff,5,13.381015482796718,33.70996934636946,1,1,0,0,1,0,0,0,38,0.0,0.0,0.0
2025-03-31,__ALL__,All actors,856b5ca3fffffff,5,12.098643219434368,30.85775787181509,2,2,0,0,2,3,0,0,3,0.0,0.0,0.0
2025-03-31,__ALL__,All actors,856b659bfffffff,5,18.02838683939146,30.911157047180804,2,2,0,0,2,0,6,0,10,0.0,0.6,0.0
2025-03-31,__ALL__,All actors,856b6eabfffffff,5,15.679675700261631,32.344269579727474,2,2,0,0,2,0,151,0,151,0.0,1.0,0.0
2025-03-31,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2025-04-07,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,19,6,0,13,6,2,309,309,1888,0.6842105263157895,0.16366525423728814,0.16366525423728814
2025-04-07,__ALL__,All actors,856b0893fffffff,5,13.624522926904898,25.25644398413446,3,2,0,1,2,0,16,10,16,0.3333333333333333,1.0,0.625
2025-04-07,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2025-04-07,__ALL__,All actors,856b09b3fffffff,5,13.41324860345307,26.836375890569293,1,1,0,0,1,3,0,0,3,0.0,0.0,0.0
2025-04-07,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,2,2,0,0,2,0,2,0,38,0.0,0.05263157894736842,0.0
2025-04-07,__ALL__,All actors,856b4193fffffff,5,14.209126450542835,31.75291148233113,1,0,0,1,0,0,101,101,101,1.0,1.0,1.0
2025-04-07,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,3,1,0,2,1,0,43,36,43,0.6666666666666666,1.0,0.8372093023255814
2025-04-07,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,5,0,0,5,0.0,0.0,0.0
2025-04-07,__ALL__,All actors,856b5c37fffffff,5,11.821773181829444,30.99105851598481,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2025-04-07,__ALL__,All actors,856b659bfffffff,5,18.02838683939146,30.911157047180804,1,1,0,0,1,0,6,0,6,0.0,1.0,0.0
2025-04-07,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,1,0,1,1,0,62,62,64,0.5,0.96875,0.96875
2025-04-07,__ALL__,All actors,856b724bfffffff,5,13.553751358777026,26.762798849591622,2,0,0,2,0,0,56,56,56,1.0,1.0,1.0
2025-04-14,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,5,5,0,0,5,0,103,0,138,0.0,0.7463768115942029,0.0
2025-04-14,__ALL__,All actors,856b09abfffffff,5,13.141127402387099,26.816573499644893,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2025-04-14,__ALL__,All actors,856b09b3fffffff,5,13.41324860345307,26.836375890569293,1,0,0,1,0,0,20,20,20,1.0,1.0,1.0
2025-04-14,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,2,2,0,0,2,0,17,0,17,0.0,1.0,0.0
2025-04-14,__ALL__,All actors,856b40cffffffff,5,13.756528642419191,30.3731773839385,1,1,0,0,1,50,0,0,50,0.0,0.0,0.0
2025-04-14,__ALL__,All actors,856b4247fffffff,5,12.566479137498533,29.838570501682415,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2025-04-14,__ALL__,All actors,856b687bfffffff,5,15.067168834298581,33.104350983654285,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-04-14,__ALL__,All actors,856b6ebbfffffff,5,15.823479645408375,32.27754359818576,1,1,0,0,1,5,0,0,5,0.0,0.0,0.0
2025-04-14,__ALL__,All actors,856b7243fffffff,5,13.686042359350044,26.8562724132047,1,0,0,1,0,0,23,23,23,1.0,1.0,1.0
2025-04-14,__ALL__,All actors,856b724ffffffff,5,13.545345875209348,26.929805309590613,1,0,0,1,0,0,22,22,22,1.0,1.0,1.0
2025-04-21,__ALL__,All actors,855393a7fffffff,5,17.625994771553472,34.02881997996949,1,1,0,0,1,0,8,0,11,0.0,0.7272727272727273,0.0
2025-04-21,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,5,5,0,0,5,70,75,0,152,0.0,0.4934210526315789,0.0
2025-04-21,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,14,0.0,0.0,0.0
2025-04-21,__ALL__,All actors,856b5013fffffff,5,12.122682454032907,28.147988390499638,2,0,0,2,0,0,144,144,144,1.0,1.0,1.0
2025-04-21,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2025-04-21,__ALL__,All actors,856b6ea3fffffff,5,15.81036943723314,32.44412721021031,1,1,0,0,1,2,0,0,2,0.0,0.0,0.0
2025-04-21,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,0,0,31,0.0,0.0,0.0
2025-04-21,__ALL__,All actors,856b7077fffffff,5,14.586735638130152,28.020551626896516,1,1,0,0,1,2,0,0,2,0.0,0.0,0.0
2025-04-28,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,6,6,0,0,6,19,13,0,143,0.0,0.09090909090909091,0.0
2025-04-28,__ALL__,All actors,856b0a3bfffffff,5,12.003275215866061,24.995598861904284,1,1,0,0,1,200,0,0,200,0.0,0.0,0.0
2025-04-28,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2025-04-28,__ALL__,All actors,856b4c4ffffffff,5,13.18662025068854,32.703264847585366,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0
2025-04-28,__ALL__,All actors,856b555bfffffff,5,12.652205894555758,28.358529475015647,8,4,0,4,4,2,62,56,327,0.5,0.18960244648318042,0.1712538226299694
2025-05-05,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2025-05-05,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,4,4,0,0,4,0,10,0,48,0.0,0.20833333333333334,0.0
2025-05-05,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,2,1,0,1,1,0,6,6,27,0.5,0.2222222222222222,0.2222222222222222
2025-05-05,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2025-05-12,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-05-12,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,2,20,0,22,0.0,0.9090909090909091,0.0
2025-05-12,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,14,0,14,0.0,1.0,0.0
2025-05-12,__ALL__,All actors,856b426bfffffff,5,12.28809125734853,29.97548104344701,2,0,0,2,0,0,26,26,26,1.0,1.0,1.0
2025-05-12,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,3,2,0,1,2,0,8,4,12,0.3333333333333333,0.6666666666666666,0.3333333333333333
2025-05-12,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,2,2,0,0,2,2,0,0,2,0.0,0.0,0.0
2025-05-12,__ALL__,All actors,856b5523fffffff,5,12.735451950346159,29.276809691703694,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-05-12,__ALL__,All actors,856b55a3fffffff,5,13.145564367420294,29.23245224782049,1,1,0,0,1,0,0,0,800,0.0,0.0,0.0
2025-05-12,__ALL__,All actors,856b5e1bfffffff,5,10.965939755270602,29.681033888773296,1,1,0,0,1,0,10,0,10,0.0,1.0,0.0
2025-05-12,__ALL__,All actors,856b6b8ffffffff,5,14.741970040675216,33.72583923723972,1,1,0,0,1,200,1,0,201,0.0,0.004975124378109453,0.0
2025-05-12,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,10,0,10,0.0,1.0,0.0
2025-05-19,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2025-05-19,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,0,0,0,16,0.0,0.0,0.0
2025-05-19,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2025-05-19,__ALL__,All actors,856b5523fffffff,5,12.735451950346159,29.276809691703694,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2025-05-26,__ALL__,All actors,856b0a3bfffffff,5,12.003275215866061,24.995598861904284,1,1,0,0,1,200,0,0,200,0.0,0.0,0.0
2025-05-26,__ALL__,All actors,856b0d03fffffff,5,14.000739280646407,26.03730252413982,1,1,0,0,1,0,40,0,40,0.0,1.0,0.0
2025-05-26,__ALL__,All actors,856b4227fffffff,5,12.6550107088778,30.588954548251603,1,1,0,0,1,0,0,0,3,0.0,0.0,0.0
2025-05-26,__ALL__,All actors,856b4247fffffff,5,12.566479137498533,29.838570501682415,3,3,0,0,3,2,2,0,4,0.0,0.5,0.0
2025-05-26,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,0,22,0,22,0.0,1.0,0.0
2025-05-26,__ALL__,All actors,856b43abfffffff,5,12.869992839252635,31.434790621324144,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2025-05-26,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,2,0,0,2,0.0,0.0,0.0
2025-05-26,__ALL__,All actors,856b55a3fffffff,5,13.145564367420294,29.23245224782049,1,1,0,0,1,0,8,0,8,0.0,1.0,0.0
2025-06-02,__ALL__,All actors,8552b42ffffffff,5,14.954584355815603,35.97749843510975,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2025-06-02,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,2,2,0,0,2,0,0,0,20,0.0,0.0,0.0
2025-06-02,__ALL__,All actors,856b0d03fffffff,5,14.000739280646407,26.03730252413982,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2025-06-09,__ALL__,All actors,856a2893fffffff,5,9.711114617198458,28.430779842131756,2,0,2,0,2,10,0,0,10,0.0,0.0,0.0
2025-06-09,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,24,21,0,45,0.0,0.4666666666666667,0.0
2025-06-09,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,8,0,8,0.0,1.0,0.0
2025-06-09,__ALL__,All actors,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2025-06-09,__ALL__,All actors,856b40cffffffff,5,13.756528642419191,30.3731773839385,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2025-06-09,__ALL__,All actors,856b4247fffffff,5,12.566479137498533,29.838570501682415,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2025-06-09,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,2,2,0,0,2,0,13,0,13,0.0,1.0,0.0
2025-06-09,__ALL__,All actors,856b519bfffffff,5,12.33652955941342,29.15687542218849,1,1,0,0,1,0,8,0,8,0.0,1.0,0.0
2025-06-09,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,3,3,0,0,3,17,0,0,17,0.0,0.0,0.0
2025-06-09,__ALL__,All actors,856b52dbfffffff,5,11.240268161534814,27.00786558087213,1,1,0,0,1,10,0,0,10,0.0,0.0,0.0
2025-06-16,__ALL__,All actors,856b4247fffffff,5,12.566479137498533,29.838570501682415,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2025-06-16,__ALL__,All actors,856b5207fffffff,5,11.07078885710619,27.732367857903256,1,1,0,0,1,0,41,0,41,0.0,1.0,0.0
2025-06-16,__ALL__,All actors,856b528ffffffff,5,11.345314241499032,27.590494735213827,1,1,0,0,1,0,25,0,25,0.0,1.0,0.0
2025-06-16,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2025-06-23,__ALL__,All actors,856b02a7fffffff,5,13.45999398207289,22.391256500715567,1,1,0,0,1,3,0,0,3,0.0,0.0,0.0
2025-06-23,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,2,0,1,2,0,5,2,19,0.3333333333333333,0.2631578947368421,0.10526315789473684
2025-06-23,__ALL__,All actors,856b4637fffffff,5,13.777865413423747,30.042411042390217,1,0,0,1,0,0,23,23,23,1.0,1.0,1.0
2025-06-23,__ALL__,All actors,856b519bfffffff,5,12.33652955941342,29.15687542218849,1,1,0,0,1,25,10,0,35,0.0,0.2857142857142857,0.0
2025-06-23,__ALL__,All actors,856b51abfffffff,5,12.039791373119341,29.622342418404127,2,1,0,1,1,0,17,13,17,0.5,1.0,0.7647058823529411
2025-06-23,__ALL__,All actors,856b5207fffffff,5,11.07078885710619,27.732367857903256,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2025-06-23,__ALL__,All actors,856b528ffffffff,5,11.345314241499032,27.590494735213827,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2025-06-23,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0
2025-06-30,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2025-06-30,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2025-06-30,__ALL__,All actors,856b519bfffffff,5,12.33652955941342,29.15687542218849,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2025-07-07,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,3,8,0,14,0.0,0.5714285714285714,0.0
2025-07-07,__ALL__,All actors,856b40cffffffff,5,13.756528642419191,30.3731773839385,2,0,0,2,0,0,450,450,450,1.0,1.0,1.0
2025-07-07,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,2,2,0,0,2,0,1,0,1,0.0,1.0,0.0
2025-07-07,__ALL__,All actors,856b42d3fffffff,5,13.125757675573361,29.562508776636854,1,1,0,0,1,233,0,0,233,0.0,0.0,0.0
2025-07-07,__ALL__,All actors,856b5077fffffff,5,11.707532226545537,28.359621421240988,1,1,0,0,1,0,16,0,16,0.0,1.0,0.0
2025-07-07,__ALL__,All actors,856b519bfffffff,5,12.33652955941342,29.15687542218849,2,2,0,0,2,0,35,0,35,0.0,1.0,0.0
2025-07-14,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,203,5,0,208,0.0,0.02403846153846154,0.0
2025-07-14,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,2,2,0,0,2,0,14,0,14,0.0,1.0,0.0
2025-07-14,__ALL__,All actors,856b5193fffffff,5,12.466170398871483,29.251489420979606,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2025-07-14,__ALL__,All actors,856b55a3fffffff,5,13.145564367420294,29.23245224782049,1,1,0,0,1,3,0,0,3,0.0,0.0,0.0
2025-07-21,__ALL__,All actors,856b416bfffffff,5,13.116370458394414,31.791793424958705,1,1,0,0,1,0,0,0,8,0.0,0.0,0.0
2025-07-21,__ALL__,All actors,856b5077fffffff,5,11.707532226545537,28.359621421240988,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2025-07-21,__ALL__,All actors,856b519bfffffff,5,12.33652955941342,29.15687542218849,3,3,0,0,3,3,19,0,22,0.0,0.8636363636363636,0.0
2025-07-21,__ALL__,All actors,856b5523fffffff,5,12.735451950346159,29.276809691703694,1,1,0,0,1,0,0,0,45,0.0,0.0,0.0
2025-07-21,__ALL__,All actors,856b555bfffffff,5,12.652205894555758,28.358529475015647,1,0,0,1,0,0,30,30,30,1.0,1.0,1.0
2025-07-28,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,1,0,2,1,3,18,18,21,0.6666666666666666,0.8571428571428571,0.8571428571428571
2025-07-28,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,2,1,0,1,1,0,1,1,1,0.5,1.0,1.0
2025-07-28,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2025-07-28,__ALL__,All actors,856b0c67fffffff,5,13.631838696479218,25.08875652166804,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2025-07-28,__ALL__,All actors,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2025-07-28,__ALL__,All actors,856b42d3fffffff,5,13.125757675573361,29.562508776636854,1,1,0,0,1,24,0,0,24,0.0,0.0,0.0
2025-07-28,__ALL__,All actors,856b4547fffffff,5,14.386206913776032,31.1902669510297,2,2,0,0,2,0,9,0,9,0.0,1.0,0.0
2025-07-28,__ALL__,All actors,856b5523fffffff,5,12.735451950346159,29.276809691703694,1,1,0,0,1,0,9,0,9,0.0,1.0,0.0
2025-07-28,__ALL__,All actors,856b5e1bfffffff,5,10.965939755270602,29.681033888773296,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2025-08-04,__ALL__,All actors,8552b667fffffff,5,13.95194355374476,35.01278654862688,1,0,0,1,0,0,5,5,5,1.0,1.0,1.0
2025-08-04,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,255,0,0,255,0.0,0.0,0.0
2025-08-04,__ALL__,All actors,856b09b3fffffff,5,13.41324860345307,26.836375890569293,1,1,0,0,1,4,0,0,4,0.0,0.0,0.0
2025-08-04,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,3,2,0,1,2,43,1,1,44,0.3333333333333333,0.022727272727272728,0.022727272727272728
2025-08-04,__ALL__,All actors,856b428bfffffff,5,13.105558348942102,29.89206293818998,1,1,0,0,1,101,0,0,101,0.0,0.0,0.0
2025-08-04,__ALL__,All actors,856b463bfffffff,5,13.65769449353888,29.78059274433886,1,0,0,1,0,0,18,18,18,1.0,1.0,1.0
2025-08-04,__ALL__,All actors,856b4863fffffff,5,12.187479394968305,33.47187528860926,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2025-08-04,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,4,0,0,4,0.0,0.0,0.0
2025-08-04,__ALL__,All actors,856b555bfffffff,5,12.652205894555758,28.358529475015647,3,0,0,3,0,0,35,35,35,1.0,1.0,1.0
2025-08-04,__ALL__,All actors,856b5c07fffffff,5,11.842162699790666,30.666835276082423,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2025-08-11,__ALL__,All actors,856b0557fffffff,5,14.959324583377416,22.86801728124806,1,1,0,0,1,0,9,0,10,0.0,0.9,0.0
2025-08-11,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,4,3,0,1,3,201,40,12,253,0.25,0.15810276679841898,0.04743083003952569
2025-08-11,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,2,2,0,0,2,0,43,0,43,0.0,1.0,0.0
2025-08-11,__ALL__,All actors,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,2,2,0,0,2,3,2,0,5,0.0,0.4,0.0
2025-08-11,__ALL__,All actors,856b40cffffffff,5,13.756528642419191,30.3731773839385,1,1,0,0,1,26,0,0,26,0.0,0.0,0.0
2025-08-11,__ALL__,All actors,856b448bfffffff,5,15.012737341499482,30.083281550987248,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-08-11,__ALL__,All actors,856b6b9bfffffff,5,14.897835459079364,33.49788977675424,1,1,0,0,1,0,1,0,5,0.0,0.2,0.0
2025-08-18,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,3,9,0,12,0.0,0.75,0.0
2025-08-18,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2025-08-18,__ALL__,All actors,856b0c67fffffff,5,13.631838696479218,25.08875652166804,1,0,0,1,0,0,13,13,13,1.0,1.0,1.0
2025-08-18,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,2,1,0,1,1,3,7,7,10,0.5,0.7,0.7
2025-08-18,__ALL__,All actors,856b5003fffffff,5,11.98409272024042,28.218719000477183,1,1,0,0,1,10,0,0,10,0.0,0.0,0.0
2025-08-18,__ALL__,All actors,856b712ffffffff,5,14.496724675418257,29.527796281782496,1,1,0,0,1,10,0,0,10,0.0,0.0,0.0
2025-08-25,__ALL__,All actors,856a2d07fffffff,5,10.057555504154955,29.350301079203568,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2025-08-25,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,0,43,0,51,0.0,0.8431372549019608,0.0
2025-08-25,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,1,0,0,1,0,0,0,35,0.0,0.0,0.0
2025-08-25,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,2,2,0,0,2,0,0,0,14,0.0,0.0,0.0
2025-08-25,__ALL__,All actors,856b4207fffffff,5,12.815348740922873,30.193542590150138,1,1,0,0,1,30,0,0,30,0.0,0.0,0.0
